id;type_aero;nom;latitude_deg;longitude_deg;elevation_ft;code_continent;code_pays;municipalite;code_icao;fuseau
TIJ;large_airport;General Abelardo L. Rodríguez International Airport;32.541099548339844;-116.97000122070312;489;NA;MX;Tijuana;MMTJ;America/Tijuana
TIK;large_airport;Tinker Air Force Base;35.414699554443;-97.386596679688;1291;NA;US;Oklahoma City;KTIK;America/Chicago
TIL;small_airport;Cheadle Airport;51.057498931885;-113.62400054932;3300;NA;CA;Cheadle;CFQ4;America/Edmonton
TIM;medium_airport;Moses Kilangin Airport;-4.528279781341553;136.88699340820312;103;AS;ID;Timika-Papua Island;WABP;Asia/Jayapura
TIN;medium_airport;Tindouf Airport;27.7003993988;-8.167099952700001;1453;AF;DZ;Tindouf;DAOF;Africa/Algiers
TIO;small_airport;Tilin Airport;21.700000762939453;94.0999984741211;1385;AS;MM;Tilin;VYHN;Asia/Rangoon
TIP;large_airport;Tripoli International Airport;32.6635017395;13.1590003967;263;AF;LY;Tripoli;HLLT;Africa/Tripoli
TIQ;medium_airport;Tinian International Airport;14.999199867248535;145.61900329589844;271;OC;MP;Tinian Island;PGWT;Pacific/Saipan
TIR;small_airport;Tirupati Airport;13.632499694800002;79.543296814;350;AS;IN;Tirupati;VOTP;Asia/Kolkata
TIU;medium_airport;Timaru Airport;-44.302799224853516;171.22500610351562;89;OC;NZ;;NZTU;Pacific/Auckland
TIV;medium_airport;Tivat Airport;42.404701232910156;18.72330093383789;20;EU;ME;Tivat;LYTV;Europe/Podgorica
TIW;medium_airport;Tacoma Narrows Airport;47.26789856;-122.5780029;294;NA;US;Tacoma;KTIW;America/Los_Angeles
TIX;medium_airport;Space Coast Regional Airport;28.514799118042;-80.799201965332;34;NA;US;Titusville;KTIX;America/New_York
TIY;small_airport;Tidjikja Airport;18.570100784301758;-11.423500061035156;1363;AF;MR;Tidjikja;GQND;Africa/Nouakchott
TIZ;small_airport;Tari Airport;-5.84499979019;142.947998047;5500;OC;PG;Tari;AYTA;Pacific/Port_Moresby
TJA;medium_airport;Capitan Oriel Lea Plaza Airport;-21.5557003021;-64.7013015747;6079;SA;BO;Tarija;SLTJ;America/La_Paz
TJB;small_airport;Sei Bati Airport;1.0527;103.3931;33;AS;ID;Tanjung Balai-Karinmunbesar Island;WIBT;Asia/Jakarta
TJG;medium_airport;Warukin Airport;-2.21655988693;115.435997009;197;AS;ID;Tanta-Tabalong-Borneo Island;WAON;Asia/Makassar
TJH;medium_airport;Tajima Airport;35.51279830932617;134.78700256347656;584;AS;JP;Tajima;RJBT;Asia/Tokyo
TJI;medium_airport;Trujillo Airport;15.9268;-85.938202;3;NA;HN;Trujillo;MHTJ;America/Tegucigalpa
TJK;medium_airport;Tokat Airport;40.307430267333984;36.367408752441406;1831;AS;TR;Tokat;LTAW;Europe/Istanbul
TJL;small_airport;Plínio Alarcom Airport;-20.754199981689;-51.684200286865;1050;SA;BR;Três Lagoas;SBTG;America/Campo_Grande
TJM;medium_airport;Roshchino International Airport;57.189601898199996;65.3243026733;378;AS;RU;Tyumen;USTR;Asia/Yekaterinburg
TJN;small_airport;Takume Airport;-15.854700088500001;-142.268005371;7;OC;PF;Takume;NTKM;Pacific/Tahiti
TJQ;small_airport;Buluh Tumbang (H A S Hanandjoeddin) Airport;-2.74571990967;107.754997253;164;AS;ID;Tanjung Pandan-Belitung Island;WIOD;Asia/Jakarta
TJS;small_airport;Tanjung Harapan Airport;2.83583333333;117.373611111;10;AS;ID;Tanjung Selor-Borneo Island;WALG;Asia/Makassar
TJU;medium_airport;Kulob Airport;37.98809814453125;69.80500030517578;2293;AS;TJ;Kulyab;UTDK;Asia/Dushanbe
TJV;small_airport;Tanjore Air Force Base;10.722399711608887;79.10160064697266;253;AS;IN;Thanjavur;VOTJ;Asia/Kolkata
TKA;medium_airport;Talkeetna Airport;62.320499420166;-150.09399414062;358;NA;US;Talkeetna;PATK;America/Anchorage
TKB;small_airport;Tekadu Airport;-7.6808;146.5503;1310;OC;PG;Tekadu;AYTZ;Pacific/Port_Moresby
TKC;medium_airport;Tiko Airport;4.08919000626;9.360529899600001;151;AF;CM;Tiko;FKKC;Africa/Douala
TKD;medium_airport;Takoradi Airport;4.896059989929199;-1.7747600078582764;21;AF;GH;Sekondi-Takoradi;DGTK;Africa/Accra
TKF;medium_airport;Truckee Tahoe Airport;39.319999694799996;-120.13999939;5900;NA;US;Truckee;KTRK;America/Los_Angeles
TKG;medium_airport;Radin Inten II (Branti) Airport;-5.240556;105.175556;282;AS;ID;Bandar Lampung-Sumatra Island;WICT;Asia/Jakarta
TKH;medium_airport;Takhli Airport;15.277299881;100.29599762;107;AS;TH;;VTPI;Asia/Bangkok
TKJ;small_airport;Tok Junction Airport;63.32949829;-142.9539948;1639;NA;US;Tok;PFTO;America/Anchorage
TKK;medium_airport;Chuuk International Airport;7.461870193481445;151.84300231933594;11;OC;FM;Weno Island;PTKK;Pacific/Chuuk
TKN;medium_airport;Tokunoshima Airport;27.83639907836914;128.88099670410156;17;AS;JP;Tokunoshima;RJKN;Asia/Tokyo
TKO;small_airport;Tlokoeng Airport;-29.232999801635742;28.882999420166016;7000;AF;LS;Tlokoeng;FXTK;Africa/Maseru
TKP;medium_airport;Takapoto Airport;-14.709500312805176;-145.24600219726562;12;OC;PF;;NTGT;Pacific/Tahiti
TKQ;small_airport;Kigoma Airport;-4.8862;29.6709;2700;AF;TZ;Kigoma;HTKA;Africa/Dar_es_Salaam
TKR;small_airport;Thakurgaon Airport;26.016399383544922;88.40360260009766;176;AS;BD;Thakurgaon;VGSG;Asia/Dhaka
TKS;medium_airport;Tokushima Airport;34.1328010559;134.606994629;26;AS;JP;Tokushima;RJOS;Asia/Tokyo
TKT;medium_airport;Tak Airport;16.895999908447266;99.25330352783203;478;AS;TH;;VTPT;Asia/Bangkok
TKU;medium_airport;Turku Airport;60.514099121094;22.262800216675;161;EU;FI;Turku;EFTU;Europe/Helsinki
TKV;small_airport;Tatakoto Airport;-17.355300903320312;-138.44500732421875;12;OC;PF;Tatakoto;NTGO;Pacific/Tahiti
TKW;small_airport;Tekin Airport;-5.24366666667;142.165194444;5785;OC;PG;Tekin;AYTN;Pacific/Port_Moresby
TKX;medium_airport;Takaroa Airport;-14.45580005645752;-145.02499389648438;13;OC;PF;;NTKR;Pacific/Tahiti
TKY;small_airport;Turkey Creek Airport;-17.0408000946;128.205993652;;OC;AU;Turkey Creek;YTKY;Australia/Perth
TKZ;small_airport;Tokoroa Airfield;-38.236698150634766;175.89199829101562;1220;OC;NZ;Tokoroa;NZTO;Pacific/Auckland
TLA;small_airport;Teller Airport;65.2404022217;-166.339004517;294;NA;US;Teller;PATE;America/Nome
TLB;small_airport;Tarbela Dam Airport;33.9860992432;72.61139678960001;1114;AS;PK;Tarbela;OPTA;Asia/Karachi
TLC;medium_airport;Licenciado Adolfo Lopez Mateos International Airport;19.3370990753;-99.56600189210002;8466;NA;MX;Toluca;MMTO;America/Mexico_City
TLD;small_airport;Limpopo Valley Airport;-22.189199447599997;29.126899719199997;1772;AF;BW;Tuli Lodge;FBLV;Africa/Gaborone
TLE;medium_airport;Toliara Airport;-23.383399963378906;43.72850036621094;29;AF;MG;;FMST;Indian/Antananarivo
TLF;small_airport;Telida Airport;63.393901824951;-153.26899719238;650;NA;US;Telida;2K5;America/Anchorage
TLH;large_airport;Tallahassee Regional Airport;30.396499633789062;-84.35030364990234;81;NA;US;Tallahassee;KTLH;America/New_York
TLI;small_airport;Sultan Bantilan Airport;1.123428;120.793658;40;AS;ID;Toli Toli-Celebes Island;WAMI;Asia/Makassar
TLJ;medium_airport;Tatalina LRRS Airport;62.894401550299996;-155.977005005;964;NA;US;Takotna;PATL;America/Anchorage
TLL;large_airport;Lennart Meri Tallinn Airport;59.41329956049999;24.832799911499997;131;EU;EE;Tallinn;EETN;Europe/Tallinn
TLM;medium_airport;Zenata – Messali El Hadj Airport;35.0167007446;-1.45000004768;814;AF;DZ;Tlemcen;DAON;Africa/Algiers
TLN;medium_airport;Toulon-Hyères Airport;43.0973014832;6.14602994919;7;EU;FR;Toulon/Hyères/Le Palyvestre;LFTH;Europe/Paris
TLO;small_airport;Tol Airport;-4.98083019257;152.009994507;49;OC;PG;Tol;AYXO;Pacific/Port_Moresby
TLP;small_airport;Tumolbil Airport;-4.7748;141.0133;3590;OC;PG;Tumolbil;AYQL;Pacific/Port_Moresby
TLQ;medium_airport;Turpan Jiaohe Airport;43.0308;89.0987;934;AS;CN;Turpan;ZWTP;Asia/Urumqi
TLR;small_airport;Mefford Field;36.15629959;-119.3259964;265;NA;US;Tulare;KTLR;America/Los_Angeles
TLS;large_airport;Toulouse-Blagnac Airport;43.629101;1.36382;499;EU;FR;Toulouse/Blagnac;LFBO;Europe/Paris
TLT;small_airport;Tuluksak Airport;61.096801757799994;-160.968994141;30;NA;US;Tuluksak;TLT;America/Anchorage
TLU;small_airport;Golfo de Morrosquillo Airport;9.50945;-75.5854;16;SA;CO;Tolú;SKTL;America/Bogota
TLV;large_airport;Ben Gurion International Airport;32.01139831542969;34.88669967651367;135;AS;IL;Tel Aviv;LLBG;Asia/Jerusalem
TLW;small_airport;Talasea Airport;-5.2726;150.0089;44;OC;PG;Talasea;AYVL;Pacific/Port_Moresby
TLX;medium_airport;Panguilemo Airport;-35.37779998779297;-71.60169982910156;371;SA;CL;Talca;SCTL;America/Santiago
TLY;small_airport;Plastun Airport;44.814998626709;136.29200744629;66;AS;RU;Plastun;UHWP;Asia/Vladivostok
TLZ;small_airport;Catalão Airport;-18.216800689697266;-47.89970016479492;2612;SA;BR;Catalão;SWKT;America/Sao_Paulo
TMA;small_airport;Henry Tift Myers Airport;31.4290008545;-83.4885025024;355;NA;US;Tifton;KTMA;America/New_York
TMB;medium_airport;Kendall-Tamiami Executive Airport;25.6478996277;-80.432800293;8;NA;US;Miami;KTMB;America/New_York
TMC;small_airport;Tambolaka Airport;-9.409720420837402;119.24400329589844;161;AS;ID;Waikabubak-Sumba Island;WADT;Asia/Makassar
TMD;small_airport;Timbedra Airport;16.232999801635742;-8.166999816894531;692;AF;MR;Timbedra;GQNH;Africa/Nouakchott
TME;medium_airport;Gustavo Vargas Airport;6.45108;-71.7603;1050;SA;CO;Tame;SKTM;America/Bogota
TMF;small_airport;Thimarafushi Airport;2.211;73.1533;6;AS;MV;Thimarafushi;VRNT;Indian/Maldives
TMG;small_airport;Tomanggong Airport;5.400000095367432;118.6500015258789;26;AS;MY;Tomanggong;WBKM;Asia/Kuching
TMH;small_airport;Tanah Merah Airport;-6.099219799041748;140.29800415039062;57;AS;ID;Tanah Merah-Papua Island;WAKT;Asia/Jayapura
TMI;small_airport;Tumling Tar Airport;27.315000534057617;87.19329833984375;1700;AS;NP;Tumling Tar;VNTR;Asia/Kathmandu
TMJ;medium_airport;Termez Airport;37.28670120239258;67.30999755859375;1027;AS;UZ;Termez;UTST;Asia/Samarkand
TML;medium_airport;Tamale Airport;9.55718994140625;-0.8632140159606934;553;AF;GH;Tamale;DGLE;Africa/Accra
TMM;medium_airport;Toamasina Airport;-18.109500885009766;49.39250183105469;22;AF;MG;;FMMT;Indian/Antananarivo
TMN;small_airport;Tamana Island Airport;-2.485830068588257;175.97000122070312;;OC;KI;Tamana Island;NGTM;Pacific/Tarawa
TMO;medium_airport;Tumeremo Airport;7.24938;-61.52893;345;SA;VE;;SVTM;America/Caracas
TMP;medium_airport;Tampere-Pirkkala Airport;61.414100646973;23.604400634766;390;EU;FI;Tampere / Pirkkala;EFTP;Europe/Helsinki
TMQ;small_airport;Tambao Airport;14.800000190734863;0.05000000074505806;820;AF;BF;Tambao;DFEM;Africa/Ouagadougou
TMR;medium_airport;Aguenar – Hadj Bey Akhamok Airport;22.8115005493;5.45107984543;4518;AF;DZ;Tamanrasset;DAAT;Africa/Algiers
TMS;medium_airport;São Tomé International Airport;0.3781749904155731;6.7121500968933105;33;AF;ST;São Tomé;FPST;Africa/Sao_Tome
TMT;medium_airport;Trombetas Airport;-1.489599943161;-56.396800994873;287;SA;BR;Oriximiná;SBTB;America/Santarem
TMU;small_airport;Tambor Airport;9.738519668579102;-85.01380157470703;33;NA;CR;Nicoya;MRTR;America/Costa_Rica
TMW;medium_airport;Tamworth Airport;-31.0839004517;150.847000122;1334;OC;AU;Tamworth;YSTW;Australia/Sydney
TMX;medium_airport;Timimoun Airport;29.2371006012;0.276033014059;1027;AF;DZ;Timimoun;DAUT;Africa/Algiers
TMZ;small_airport;Thames Aerodrome;-37.156700134277344;175.5500030517578;10;OC;NZ;;NZTH;Pacific/Auckland
TNA;large_airport;Yaoqiang Airport;36.857200622558594;117.21600341796875;76;AS;CN;Jinan;ZSJN;Asia/Shanghai
TNB;small_airport;Tanah Grogot Airport;-1.91013002396;116.202003479;17;AS;ID;Tanah Grogot-Borneo Island;WRLH;Asia/Makassar
TNC;small_airport;Tin City Long Range Radar Station Airport;65.56310272;-167.9219971;271;NA;US;Tin City;PATC;America/Nome
TND;medium_airport;Alberto Delgado Airport;21.788299560546875;-79.99720001220703;125;NA;CU;Trinidad;MUTD;America/Havana
TNE;medium_airport;New Tanegashima Airport;30.605100631699997;130.990997314;768;AS;JP;Tanegashima;RJFG;Asia/Tokyo
TNF;medium_airport;Toussus-le-Noble Airport;48.75189971923828;2.1061899662017822;538;EU;FR;Toussus-le-Noble;LFPN;Europe/Paris
TNG;medium_airport;Ibn Batouta Airport;35.726898193400004;-5.91689014435;62;AF;MA;Tangier;GMTT;Africa/Casablanca
TNH;medium_airport;Tonghua Sanyuanpu Airport;42.2538888889;125.703333333;1200;AS;CN;Tonghua;ZYTN;Asia/Harbin
TNI;small_airport;Satna Airport;24.5623;80.854897;1060;AS;IN;;VIST;Asia/Kolkata
TNJ;small_airport;Raja Haji Fisabilillah International Airport;0.922683000565;104.531997681;52;AS;ID;Tanjung Pinang-Bintan Island;WIDN;Asia/Jakarta
TNK;small_airport;Tununak Airport;60.575500488281;-165.27200317383;14;NA;US;Tununak;4KA;America/Nome
TNM;small_airport;Teniente Rodolfo Marsh Martin Base;-62.1907997131;-58.9866981506;147;AN;AQ;Isla Rey Jorge;SCRM;America/Santiago
TNN;medium_airport;Tainan Airport;22.95039939880371;120.20600128173828;63;AS;TW;Tainan City;RCNN;Asia/Taipei
TNO;small_airport;Tamarindo Airport;10.313500404358;-85.815498352051;41;NA;CR;Tamarindo;MRTM;America/Costa_Rica
TNP;small_airport;Twentynine Palms Airport;34.13159943;-115.9459991;1888;NA;US;Twentynine Palms;KTNP;America/Los_Angeles
TNQ;small_airport;Washington Island Airstrip;4.698359;-160.394376;30;OC;KI;Teraina;PLWN;Pacific/Kiritimati
TNR;medium_airport;Ivato Airport;-18.7968997955;47.4788017273;4198;AF;MG;Antananarivo;FMMI;Indian/Antananarivo
TNS;small_airport;Tungsten (Cantung) Airport;61.956901550293;-128.20300292969;3500;NA;CA;Tungsten;CBX5;America/Yellowknife
TNT;small_airport;Dade Collier Training and Transition Airport;25.861799240112;-80.897003173828;13;NA;US;Miami;KTNT;America/New_York
TNU;small_airport;Newton Municipal Airport;41.67440032959;-93.021697998047;953;NA;US;Newton;KTNU;America/Chicago
TNV;small_airport;Tabuaeran Island Airport;3.899440050125122;-159.38900756835938;;OC;KI;Tabuaeran Island;PLFA;Pacific/Kiritimati
TNX;medium_airport;Stung Treng Airport;13.531900405883789;106.01499938964844;203;AS;KH;Stung Treng;VDST;Asia/Phnom_Penh
TNZ;small_airport;Tosontsengel Airport;48.73887;98.2941;5610;AS;MN;Tosontsengel;ZMTL;Asia/Hovd
TOA;small_airport;Zamperini Field;33.803398132324;-118.33999633789;103;NA;US;Torrance;KTOA;America/Los_Angeles
TOB;small_airport;Gamal Abdel Nasser Airport;31.861;23.907;519;AF;LY;Tobruk;HLGN;Africa/Tripoli
TOC;small_airport;Toccoa Airport - R.G. Letourneau Field;34.59379959;-83.29579926;996;NA;US;Toccoa;KTOC;America/New_York
TOD;medium_airport;Pulau Tioman Airport;2.8181800842285156;104.16000366210938;15;AS;MY;Pulau Tioman;WMBT;Asia/Kuala_Lumpur
TOE;medium_airport;Tozeur Nefta International Airport;33.939701080322266;8.110560417175293;287;AF;TN;Tozeur;DTTZ;Africa/Tunis
TOF;medium_airport;Bogashevo Airport;56.380298614502;85.208297729492;597;AS;RU;Tomsk;UNTT;Asia/Tomsk
TOG;medium_airport;Togiak Airport;59.052799224853516;-160.39700317382812;21;NA;US;Togiak Village;PATG;America/Anchorage
TOH;small_airport;Torres Airstrip;-13.3280000687;166.638000488;75;OC;VU;Loh/Linua;NVSD;Pacific/Efate
TOI;medium_airport;Troy Municipal Airport;31.860399246216;-86.012100219727;398;NA;US;Troy;KTOI;America/Chicago
TOJ;medium_airport;Torrejón Airport;40.496700286865234;-3.4458699226379395;2026;EU;ES;Madrid;LETO;Europe/Madrid
TOL;large_airport;Toledo Express Airport;41.58679962;-83.80780029;683;NA;US;Toledo;KTOL;America/New_York
TOM;medium_airport;Timbuktu Airport;16.730499267578125;-3.007580041885376;863;AF;ML;Timbuktu;GATB;Africa/Bamako
TON;small_airport;Tonu Airport;-6.6552;155.4326;300;OC;PG;Tonu;AYVO;Pacific/Bougainville
TOO;medium_airport;San Vito De Java Airport;8.826109886169434;-82.95890045166016;3228;NA;CR;Coto Brus;MRSV;America/Costa_Rica
TOP;medium_airport;Philip Billard Municipal Airport;39.068698883057;-95.622497558594;881;NA;US;Topeka;KTOP;America/Chicago
TOQ;medium_airport;Barriles Airport;-22.14109992980957;-70.06289672851562;3475;SA;CL;Tocopilla;SCBE;America/Santiago
TOR;small_airport;Torrington Municipal Airport;42.0644989;-104.1529999;4207;NA;US;Torrington;KTOR;America/Denver
TOS;large_airport;Tromsø Airport;69.68329620361328;18.918899536132812;31;EU;NO;Tromsø;ENTC;Europe/Oslo
TOT;small_airport;Totness Airport;5.865829944610596;-56.32749938964844;10;SA;SR;Totness;SMCO;America/Paramaribo
TOU;medium_airport;Touho Airport;-20.790000915527344;165.25900268554688;10;OC;NC;Touho;NWWU;Pacific/Noumea
TOW;small_airport;Toledo Airport;-24.68630027770996;-53.6974983215332;1843;SA;BR;Toledo;SBTD;America/Sao_Paulo
TOX;small_airport;Tobolsk Airport;58.135799407958984;68.23190307617188;167;AS;RU;Tobolsk;USTO;Asia/Yekaterinburg
TOY;medium_airport;Toyama Airport;36.64830017089844;137.18800354003906;95;AS;JP;Toyama;RJNT;Asia/Tokyo
TOZ;small_airport;Mahana Airport;8.2934;-7.674;1583;AF;CI;Touba;DITN;Africa/Abidjan
TPA;large_airport;Tampa International Airport;27.975500106811523;-82.533203125;26;NA;US;Tampa;KTPA;America/New_York
TPC;medium_airport;Tarapoa Airport;-0.12295600026845932;-76.33779907226562;814;SA;EC;Tarapoa;SETR;America/Guayaquil
TPE;large_airport;Taiwan Taoyuan International Airport;25.0777;121.233002;106;AS;TW;Taipei;RCTP;Asia/Taipei
TPF;small_airport;Peter O Knight Airport;27.915599822998;-82.44930267334;8;NA;US;Tampa;KTPF;America/New_York
TPG;small_airport;Taiping (Tekah) Airport;4.8670001029968;100.71700286865;40;AS;MY;Taiping;WMBI;Asia/Kuala_Lumpur
TPH;medium_airport;Tonopah Airport;38.06019974;-117.086998;5430;NA;US;Tonopah;KTPH;America/Los_Angeles
TPI;small_airport;Tapini Airport;-8.35666666667;146.989166667;3100;OC;PG;Tapini;AYTI;Pacific/Port_Moresby
TPJ;medium_airport;Taplejung Airport;27.3509;87.69525;7990;AS;NP;Taplejung;VNTJ;Asia/Kathmandu
TPK;small_airport;Teuku Cut Ali Airport;3.1707;97.2869;17;AS;ID;Tapak Tuan-Sumatra Island;WITA;Asia/Jakarta
TPL;medium_airport;Draughon Miller Central Texas Regional Airport;31.15250015258789;-97.40779876708984;682;NA;US;Temple;KTPL;America/Chicago
TPN;small_airport;Tiputini Airport;-0.7761110067367554;-75.52639770507812;997;SA;EC;Tiputini;SETI;America/Guayaquil
TPP;medium_airport;Cadete FAP Guillermo Del Castillo Paredes Airport;-6.508739948272705;-76.37319946289062;869;SA;PE;Tarapoto;SPST;America/Lima
TPQ;medium_airport;Amado Nervo National Airport;21.41950035095215;-104.84300231933594;3020;NA;MX;Tepic;MMEP;America/Mazatlan
TPR;small_airport;Tom Price Airport;-22.746000289900003;117.869003296;2300;OC;AU;Tom Price;YTMP;Australia/Perth
TPS;medium_airport;Vincenzo Florio Airport Trapani-Birgi;37.9114;12.488;25;EU;IT;Trapani (TP);LICT;Europe/Rome
TPU;small_airport;Tikapur Airport;28.5219;81.123;522;AS;NP;Tikapur;VNTP;Asia/Kathmandu
TPX;small_airport;Tupai Airport;-16.2423;-151.8338;32;OC;PF;Tupai Atoll;NTTU;Pacific/Tahiti
TQD;medium_airport;Al Taqaddum Air Base;33.33810043335;43.597099304199;275;AS;IQ;Al Habbaniyah;ORAT;Asia/Baghdad
TQL;small_airport;Tarko-Sale Airport;64.9308013916;77.81809997559999;82;AS;RU;Tarko-Sale;USDS;Asia/Yekaterinburg
TQN;small_airport;Talolqan Airport;36.7706985474;69.5319976807;2606;AS;AF;Taloqan;OATQ;Asia/Kabul
TQP;small_airport;Trepell Airport;-21.834999084473;140.88800048828;891;OC;AU;Trepell;YTEE;Australia/Brisbane
TQQ;small_airport;Maranggo Airport;-5.7645702362061;123.91699981689;169;AS;ID;Waha-Tomea Island;WA44;Asia/Makassar
TQS;medium_airport;Tres Esquinas Air Base;0.7459;-75.234;585;SA;CO;Tres Esquinas;SKTQ;America/Bogota
TRA;medium_airport;Tarama Airport;24.653900146499996;124.675003052;36;AS;JP;Tarama;RORT;Asia/Tokyo
TRB;small_airport;Gonzalo Mejía Airport;8.07453;-76.7415;6;SA;CO;Turbo;SKTU;America/Bogota
TRC;medium_airport;Francisco Sarabia International Airport;25.568300247199996;-103.411003113;3688;NA;MX;Torreón;MMTC;America/Monterrey
TRD;large_airport;Trondheim Airport Værnes;63.4578018;10.9239998;56;EU;NO;Trondheim;ENVA;Europe/Oslo
TRE;medium_airport;Tiree Airport;56.49919891357422;-6.869170188903809;38;EU;GB;Balemartine;EGPU;Europe/London
TRF;medium_airport;Sandefjord Airport, Torp;59.1866989136;10.258600235;286;EU;NO;Torp;ENTO;Europe/Oslo
TRG;medium_airport;Tauranga Airport;-37.67190170288086;176.1959991455078;13;OC;NZ;Tauranga;NZTG;Pacific/Auckland
TRH;small_airport;Trona Airport;35.8125;-117.327003479;1716;NA;US;Trona;L72;America/Los_Angeles
TRI;large_airport;Tri Cities Regional Tn Va Airport;36.47520065307617;-82.40740203857422;1519;NA;US;Bristol/Johnson/Kingsport;KTRI;America/New_York
TRJ;small_airport;Tarakbits Airport;-5.614;141.0421;281;OC;PG;Tarakbits;AYTT;Pacific/Port_Moresby
TRK;medium_airport;Juwata Airport;3.326667;117.569444;23;AS;ID;Tarakan Island;WAQQ;Asia/Makassar
TRL;small_airport;Terrell Municipal Airport;32.709201812744;-96.267402648926;474;NA;US;Terrell;KTRL;America/Chicago
TRM;medium_airport;Jacqueline Cochran Regional Airport;33.62670135498;-116.16000366211;-115;NA;US;Palm Springs;KTRM;America/Los_Angeles
TRN;large_airport;Turin Airport;45.200802;7.64963;989;EU;IT;Torino;LIMF;Europe/Rome
TRO;medium_airport;Taree Airport;-31.8885993958;152.514007568;38;OC;AU;Taree;YTRE;Australia/Sydney
TRQ;medium_airport;Tarauacá Airport;-8.1552600860596;-70.783302307129;646;SA;BR;Tarauacá;SBTK;America/Rio_Branco
TRR;medium_airport;China Bay Airport;8.5385103225708;81.18190002441406;6;AS;LK;Trincomalee;VCCT;Asia/Colombo
TRS;medium_airport;Trieste–Friuli Venezia Giulia Airport;45.827499;13.4722;39;EU;IT;Trieste;LIPQ;Europe/Rome
TRU;medium_airport;Capitan FAP Carlos Martinez De Pinillos International Airport;-8.08141040802002;-79.10880279541016;106;SA;PE;Trujillo;SPRU;America/Lima
